SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick
528,35,intellectual,specific,interpretive,merck pharmaceutical  pac contributions,3,4,13.9372,0,0,0,0,,0,,,13.9372,,13.9372,0,1
528,35,intellectual,specific,interpretive,merck pharmaceutical campaign,4,3,12.8597,0,0,0,0,,0,,,12.8597,,12.8597,0,1
528,35,intellectual,specific,interpretive,merck pharmaceutical policies,5,3,10.1219,0,0,0,0,,0,,,10.1219,,10.1219,0,1
528,35,intellectual,specific,interpretive,merck pharmaceutical legislation,6,3,61.5412,0,1,0,0,55.0022,55.0022,2,2,6.539,0,55.0022,0,0.893745978
529,18,intellectual,amorphous,exploratory,pseudocyesis,1,1,144.5961,0,3,1,2,40.12116667,120.3635,2,3,24.2326,0.666666667,120.3635,3,0.832411801
529,18,intellectual,amorphous,exploratory,pseudocyesis causes,2,2,48.2575,0,1,1,1,40.1617,40.1617,5,5,8.0958,1,40.1617,5,0.832237476
530,22,intellectual,specific,interpretive,gun violence,1,2,154.1451,0,0,0,0,,0,,,154.1451,,154.1451,0,1
531,9,factual,amorphous,known-subject,Bollywood and Government control,1,4,44,0,0,0,0,,0,,,44,,44,0,1
531,9,factual,amorphous,known-subject,Indian politics and Bollywood,2,4,16,10,0,0,0,,0,,,16,,16,0,1
531,9,factual,amorphous,known-subject,laws and rules Indian Film industry,3,6,79,10,0,0,0,,0,,,79,,79,0,1
532,9,factual,amorphous,known-subject,growth of bollywood,1,3,17,0,0,0,0,,0,,,17,,17,0,1
532,9,factual,amorphous,known-subject,growth of bollywood its relation to Indian politics.,2,8,21,0,0,0,0,,0,,,21,,21,0,1
532,9,factual,amorphous,known-subject,Bollywood and politics,3,3,16,0,0,0,0,,0,,,16,,16,0,1
533,45,intellectual,amorphous,exploratory,is the US government spending too much on space exploration,1,10,170.2628,0,2,0,0,78.79205,157.5841,2.5,3,12.6787,0,157.5841,0,0.925534527
534,59,factual,amorphous,known-subject,attractions around philadelphia,1,3,59.4449,0,2,0,0,25.0443,50.0886,2.5,3,9.3563,0,50.0886,0,0.842605505
534,59,factual,amorphous,known-subject,attractions 150 miles philadelphia,2,4,33.4466,0,0,0,0,,0,,,33.4466,,33.4466,0,1
534,59,factual,amorphous,known-subject,philadelphia map,3,2,16.5359,0,0,0,0,,0,,,16.5359,,16.5359,0,1
535,34,intellectual,specific,interpretive,Connecticut Fire Academy,1,3,74.2427,0,1,0,0,66.7155,66.7155,2,2,7.5272,0,66.7155,0,0.898613601
535,34,intellectual,specific,interpretive,Connecticut Fire Academy official site,2,5,26.042,10,0,0,0,,0,,,26.042,,26.042,0,1
535,34,intellectual,specific,interpretive,Fire service training,3,3,26.0757,0,1,0,0,21.8784,21.8784,1,1,4.1973,0,21.8784,0,0.839034043
535,34,intellectual,specific,interpretive,Firefighter training,4,2,42.0717,0,1,0,0,25.783,25.783,2,2,16.2887,0,25.783,0,0.612834756
535,34,intellectual,specific,interpretive,Firefighter skills,5,2,16.4867,0,0,0,0,,0,,,16.4867,,16.4867,0,1
536,36,factual,amorphous,known-subject,Eurozone crisis,1,2,22.0768,0,0,0,0,,0,,,22.0768,,22.0768,0,1
536,36,factual,amorphous,known-subject,Eurozone crisis + political decisions,2,5,62.4656,0,0,0,0,,0,,,62.4656,,62.4656,0,1
537,15,factual,specific,known-item,VOIP phones,1,2,33.2366,0,1,0,0,30.7154,30.7154,1,1,2.5212,0,30.7154,0,0.924143865
538,6,factual,amorphous,known-subject,swahili dishes wiki,1,3,139.9844,0,0,0,0,,0,,,139.9844,,139.9844,0,1
539,29,factual,specific,known-item,Where is Bollywood,1,3,5.4644,0,0,0,0,,0,,,5.4644,,5.4644,0,1
539,29,factual,specific,known-item,Bollywood,2,1,54.4707,0,1,0,0,46.1661,46.1661,5,5,8.3046,0,46.1661,0,0.847540054
539,29,factual,specific,known-item,Bollywood oscars,3,2,47.6171,0,1,0,0,44.7594,44.7594,2,2,2.8577,0,44.7594,0,0.939985845
540,13,factual,amorphous,known-subject,france 1998 stock market,1,4,32.192,0,0,0,0,,0,,,32.192,,32.192,0,1
541,20,intellectual,amorphous,exploratory,cool home without air conditioning,1,5,12.8776,0,0,0,0,,0,,,12.8776,,12.8776,0,1
541,20,intellectual,amorphous,exploratory,SAVE ON air conditioning,2,4,35.5986,0,1,0,0,22.9967,22.9967,1,1,12.6019,0,22.9967,0,0.646000124
541,20,intellectual,amorphous,exploratory,PROTECT ROOF HEAT,3,3,15.4025,0,0,0,0,,0,,,15.4025,,15.4025,0,1
541,20,intellectual,amorphous,exploratory,PROTECT ROOF SUMMER HEAT,4,4,28.2683,0,1,1,1,20.1552,20.1552,3,3,8.1131,1,20.1552,3,0.712996537
542,21,factual,amorphous,known-subject,hydropower,1,1,38.5113,0,0,0,0,,0,,,38.5113,,38.5113,0,1
543,56,factual,amorphous,known-subject,poconos,1,1,12.0206,0,0,0,0,,0,,,12.0206,,12.0206,0,1
543,56,factual,amorphous,known-subject,pocono mountains,2,2,68.7158,0,1,0,0,48.0686,48.0686,4,4,20.6472,0,48.0686,0,0.69952762
543,56,factual,amorphous,known-subject,pocono mountains parks,3,3,48.0821,0,1,0,0,34.9986,34.9986,1,1,13.0835,0,34.9986,0,0.727892501
544,48,factual,amorphous,known-subject,examples of employee evaluations,1,4,126.3429,0,3,1,3,38.29783333,114.8935,4.666666667,7,11.4494,1,114.8935,7,0.909378366
544,48,factual,amorphous,known-subject,best practice of employee evaluations,2,5,25.5053,0,0,0,0,,0,,,25.5053,,25.5053,0,1
545,37,factual,specific,known-item,silicone roof coating,1,3,54.4384,0,0,0,0,,0,,,54.4384,,54.4384,0,1
545,37,factual,specific,known-item,silicone roof coating house temperature,2,5,60.8788,0,0,0,0,,0,,,60.8788,,60.8788,0,1
545,37,factual,specific,known-item,silicone roof coating house temperature cooling,3,6,35.9374,0,0,0,0,,0,,,35.9374,,35.9374,0,1
546,15,factual,specific,known-item,VOIP Companies,1,2,10.6644,0,0,0,0,,0,,,10.6644,,10.6644,0,1
546,15,factual,specific,known-item,VOIP Providers,2,2,125.2124,0,5,0,3,24.19164,120.9582,4.8,8,4.2542,0.6,120.9582,0,0.966024132
547,27,factual,specific,known-item,dehumidifier,1,1,4.9659,0,0,0,0,,0,,,4.9659,,4.9659,0,1
547,27,factual,specific,known-item,dehumidifier price range,2,3,114.7727,0,0,0,0,,0,,,114.7727,,114.7727,0,1
547,27,factual,specific,known-item,best dehumidifier,3,2,8.4627,0,0,0,0,,0,,,8.4627,,8.4627,0,1
548,31,factual,specific,known-item,Churchill Downs,1,2,26.6014,0,1,0,1,14.2337,14.2337,1,1,12.3677,1,14.2337,0,0.535073342
548,31,factual,specific,known-item,Churchill Downs seating chart,2,4,23.9163,0,1,1,1,21.743,21.743,1,1,2.1733,1,21.743,1,0.90912892
548,31,factual,specific,known-item,Churchill Downs breeders cup races,3,5,34.0952,0,1,0,1,27.3373,27.3373,10,10,6.7579,1,27.3373,0,0.801793214
548,31,factual,specific,known-item,Churchill Downs Kentucky Derby museum,4,5,41.8461,0,2,1,1,19.48935,38.9787,2,3,2.8674,0.5,38.9787,1,0.931477485
548,31,factual,specific,known-item,Churchill Downs information,5,3,21.6484,0,1,0,0,9.4429,9.4429,3,3,12.2055,0,9.4429,0,0.436193899
548,31,factual,specific,known-item,Churchill Downs racing schedule,6,4,12.5502,0,0,0,0,,0,,,12.5502,,12.5502,0,1
549,55,factual,specific,known-item,jp morgan chase compulational scientist,1,5,13.8744,0,0,0,0,,0,,,13.8744,,13.8744,0,1
549,55,factual,specific,known-item,jp morgan chase data centers,2,5,63.8962,0,0,0,0,,0,,,63.8962,,63.8962,0,1
549,55,factual,specific,known-item,jp morgan chase data center,3,5,8.2393,0,0,0,0,,0,,,8.2393,,8.2393,0,1
549,55,factual,specific,known-item,jp morgan chase data center computational,4,6,27.0572,0,0,0,0,,0,,,27.0572,,27.0572,0,1
550,19,intellectual,amorphous,exploratory,You are planning a winter vacation to the Pocono Mountains region in Pennsylvania in the US. Where will you stay? What will you do while there? How will you get there?,1,31,78.0009,0,0,0,0,,0,,,78.0009,,78.0009,0,1
551,1,factual,amorphous,known-subject,swahili recipes,1,2,14.9677,0,0,0,0,,0,,,14.9677,,14.9677,0,1
551,1,factual,amorphous,known-subject,swahili food,2,2,12.2138,0,0,0,0,,0,,,12.2138,,12.2138,0,1
551,1,factual,amorphous,known-subject,swahili dishes,3,2,13.7462,0,0,0,0,,0,,,13.7462,,13.7462,0,1
551,1,factual,amorphous,known-subject,swahili cuisine,4,2,19.1843,0,0,0,0,,0,,,19.1843,,19.1843,0,1
551,1,factual,amorphous,known-subject,swahili dinner recipes,5,3,22.0324,0,0,0,0,,0,,,22.0324,,22.0324,0,1
551,1,factual,amorphous,known-subject,kenya food,6,2,8.7836,0,0,0,0,,0,,,8.7836,,8.7836,0,1
551,1,factual,amorphous,known-subject,kenya recipes,7,2,15.2702,0,0,0,0,,0,,,15.2702,,15.2702,0,1
551,1,factual,amorphous,known-subject,kenya swahili recipes,8,3,21.5921,0,0,0,0,,0,,,21.5921,,21.5921,0,1
551,1,factual,amorphous,known-subject,kenya swahili cooking,9,3,19.3069,0,0,0,0,,0,,,19.3069,,19.3069,0,1
551,1,factual,amorphous,known-subject,kenya swahili dinner recipes,10,4,19.5666,0,0,0,0,,0,,,19.5666,,19.5666,0,1
552,60,intellectual,specific,interpretive,charities for african HIV and malaria,1,6,44.7423,0,1,0,0,32.1637,32.1637,1,1,12.5786,0,32.1637,0,0.718865593
553,22,intellectual,specific,interpretive,fun violence control,1,3,9.4609,0,0,0,0,,0,,,9.4609,,9.4609,0,1
553,22,intellectual,specific,interpretive,fun violence control constitutional,2,4,36.6776,0,0,0,0,,0,,,36.6776,,36.6776,0,1
553,22,intellectual,specific,interpretive,gun violence control constitutional,3,4,36.3902,0,0,0,0,,0,,,36.3902,,36.3902,0,1
554,12,intellectual,amorphous,exploratory,weddings traditions of different cultures,1,5,8.3654,0,0,0,0,,0,,,8.3654,,8.3654,0,1
555,7,intellectual,amorphous,exploratory,Kursk sinking because of climate,1,5,15.9103,0,0,0,0,,0,,,15.9103,,15.9103,0,1
556,43,intellectual,specific,interpretive,good road trip,1,3,42.8487,0,2,0,0,19.8016,39.6032,4,7,3.2455,0,39.6032,0,0.924256745
556,43,intellectual,specific,interpretive,pacific northwest road trip,2,4,13.6474,0,0,0,0,,0,,,13.6474,,13.6474,0,1
556,43,intellectual,specific,interpretive,road trip seattle,3,3,46.7044,0,3,0,0,10.26093333,30.7828,5,10,15.9216,0,30.7828,0,0.6590985
557,1,factual,amorphous,known-subject,swahili dishes recipes,1,3,27.0939,0,0,0,0,,0,,,27.0939,,27.0939,0,1
557,1,factual,amorphous,known-subject,swahili dishes,2,2,41.2295,0,0,0,0,,0,,,41.2295,,41.2295,0,1
557,1,factual,amorphous,known-subject,Kenya: Cuisine and Recipes,3,4,56.788,10,0,0,0,,0,,,56.788,,56.788,0,1
558,18,intellectual,amorphous,exploratory,psuedocyesis,1,1,41.8595,0,1,0,1,37.1467,37.1467,1,1,4.7128,1,37.1467,0,0.887413849
558,18,intellectual,amorphous,exploratory,advances pseudocyesis,2,2,11.2649,0,0,0,0,,0,,,11.2649,,11.2649,0,1
559,44,intellectual,specific,interpretive,internet phone benefits,1,3,90.1378,0,1,0,0,78.9581,78.9581,4,4,11.1797,0,78.9581,0,0.875971013
560,46,intellectual,amorphous,exploratory,percentage of new women employees,1,5,42.6009,10,0,0,0,,0,,,42.6009,,42.6009,0,1
560,46,intellectual,amorphous,exploratory,target for percentage of new women employees,2,7,44.385,0,0,0,0,,0,,,44.385,,44.385,0,1
561,6,factual,amorphous,known-subject,Kenya food,1,2,77.2882,0,1,0,1,72.8137,72.8137,2,2,4.4745,1,72.8137,0,0.942106298
562,3,intellectual,amorphous,exploratory,business masters worth it,1,4,13.93,0,0,0,0,,0,,,13.93,,13.93,0,1
562,3,intellectual,amorphous,exploratory,masters degree worth it,2,4,22.6063,10,0,0,0,,0,,,22.6063,,22.6063,0,1
562,3,intellectual,amorphous,exploratory,business phd worth it,3,4,10.1943,0,0,0,0,,0,,,10.1943,,10.1943,0,1
562,3,intellectual,amorphous,exploratory,is a business phd worth it,4,6,10.3535,0,2,0,0,30.39885,60.7977,2,3,-50.4442,0,60.7977,0,5.872188149
562,3,intellectual,amorphous,exploratory,is a business phd degree worth it,5,7,71.7058,10,0,0,0,,0,,,71.7058,,71.7058,0,1
562,3,intellectual,amorphous,exploratory,business phd degree worth it,6,5,12.0714,0,0,0,0,,0,,,12.0714,,12.0714,0,1
563,4,factual,specific,known-item,smoking cessation products,1,3,26,0,0,0,0,,0,,,26,,26,0,1
563,4,factual,specific,known-item,how can I stop smoking?,2,5,36,0,0,0,0,,0,,,36,,36,0,1
563,4,factual,specific,known-item,hypnotic smoking cessation,3,3,49,0,0,0,0,,0,,,49,,49,0,1
563,4,factual,specific,known-item,are nicotine patches helpful,4,4,78,0,0,0,0,,0,,,78,,78,0,1
563,4,factual,specific,known-item,smoking cessation success rate,5,4,66,0,0,0,0,,0,,,66,,66,0,1
563,4,factual,specific,known-item,benefits of quitting smoking,6,4,89,0,0,0,0,,0,,,89,,89,0,1
563,4,factual,specific,known-item,non-smoker insurance rates,7,3,12,0,0,0,0,,0,,,12,,12,0,1
563,4,factual,specific,known-item,non-smoker health insurance rates,8,4,28,0,0,0,0,,0,,,28,,28,0,1
563,4,factual,specific,known-item,lower health insurance premiums for non-smokers,9,6,56,0,0,0,0,,0,,,56,,56,0,1
564,35,intellectual,specific,interpretive,merck anc co lobby,1,4,17.2174,0,0,0,0,,0,,,17.2174,,17.2174,0,1
564,35,intellectual,specific,interpretive,merck anc co US policy,2,5,20.2937,0,0,0,0,,0,,,20.2937,,20.2937,0,1
564,35,intellectual,specific,interpretive,merck lobbyist,3,2,19.328,0,0,0,0,,0,,,19.328,,19.328,0,1
564,35,intellectual,specific,interpretive,merck legistlation,4,2,4.6525,0,0,0,0,,0,,,4.6525,,4.6525,0,1
564,35,intellectual,specific,interpretive,merck legislation,5,2,24.0817,0,0,0,0,,0,,,24.0817,,24.0817,0,1
564,35,intellectual,specific,interpretive,merck united states legislation,6,4,17.1565,0,0,0,0,,0,,,17.1565,,17.1565,0,1
564,35,intellectual,specific,interpretive,merck and co. united states legislation,7,6,14.765,0,0,0,0,,0,,,14.765,,14.765,0,1
564,35,intellectual,specific,interpretive,merck and co. united states policies,8,6,11.6987,0,0,0,0,,0,,,11.6987,,11.6987,0,1
564,35,intellectual,specific,interpretive,merck and co. government,9,4,12.5913,0,0,0,0,,0,,,12.5913,,12.5913,0,1
564,35,intellectual,specific,interpretive,merck washington d.c.,10,3,9.7926,0,0,0,0,,0,,,9.7926,,9.7926,0,1
565,29,factual,specific,known-item,bollywood,1,1,25.1919,0,0,0,0,,0,,,25.1919,,25.1919,0,1
565,29,factual,specific,known-item,bollywood location,2,2,20.5822,0,1,0,0,17.111,17.111,1,1,3.4712,0,17.111,0,0.831349418
566,28,intellectual,specific,interpretive,designer dogs pros and cons,1,5,128.7256,0,2,2,2,62.22745,124.4549,3,5,4.2707,1,124.4549,1,0.966823227
566,28,intellectual,specific,interpretive,designer dogs,2,2,15.0849,0,0,0,0,,0,,,15.0849,,15.0849,0,1
566,28,intellectual,specific,interpretive,designer dogs critics,3,3,16.5145,0,0,0,0,,0,,,16.5145,,16.5145,0,1
567,45,intellectual,amorphous,exploratory,space exploration finance,1,3,19.4577,0,0,0,0,,0,,,19.4577,,19.4577,0,1
567,45,intellectual,amorphous,exploratory,space exploration cost,2,3,128.8836,10,3,0,0,37.77823333,113.3347,,6,15.5489,0,113.3347,0,0.879357032
568,23,factual,amorphous,known-subject,australia gun crime,1,3,10.0195,0,0,0,0,,0,,,10.0195,,10.0195,0,1
568,23,factual,amorphous,known-subject,australia gun crime martin byrant,2,5,5.8051,0,0,0,0,,0,,,5.8051,,5.8051,0,1
569,5,factual,amorphous,known-subject,face transplants,1,2,69.3583,0,1,0,1,47.7156,47.7156,3,3,21.6427,1,47.7156,0,0.687958038
569,5,factual,amorphous,known-subject,face transplant life after,2,4,76.5401,0,4,0,2,17.722625,70.8905,5.5,10,5.6496,0.5,70.8905,0,0.926187711
570,15,factual,specific,known-item,the best internet phone services,1,5,84.324,0,2,0,1,36.33535,72.6707,1.5,2,11.6533,0.5,72.6707,0,0.861803283
570,15,factual,specific,known-item,VOIP internet phone services,2,4,44.5811,0,1,0,0,19.2158,19.2158,3,3,25.3653,0,19.2158,0,0.43103019
571,52,intellectual,specific,interpretive,healthcare in the US,1,4,17.3218,0,0,0,0,,0,,,17.3218,,17.3218,0,1
571,52,intellectual,specific,interpretive,healthcare US vs UK,2,4,21.304,0,1,0,0,52.6774,52.6774,,,-31.3734,0,52.6774,0,2.472653023
571,52,intellectual,specific,interpretive,healthcare in the UK,3,4,18.5508,0,1,0,0,10.5505,10.5505,1,1,8.0003,0,10.5505,0,0.56873558
571,52,intellectual,specific,interpretive,healthcare UK,4,2,18.5976,0,0,0,0,,0,,,18.5976,,18.5976,0,1
572,41,factual,amorphous,known-subject,how to succeed in information technology ventures,1,7,72.3466,0,3,0,0,16.72856667,50.1857,3.666666667,6,22.1609,0,50.1857,0,0.693684292
573,55,factual,specific,known-item,jp morgan data centers,1,4,22.6051,0,2,0,1,8.68155,17.3631,2.5,4,5.242,0.5,17.3631,0,0.768105428
573,55,factual,specific,known-item,jp morgan chase data centers,2,5,9.826,0,0,0,0,,0,,,9.826,,9.826,0,1
573,55,factual,specific,known-item,jp morgan chase servers,3,4,35.697,0,1,0,0,21.0944,21.0944,1,1,14.6026,0,21.0944,0,0.59092921
573,55,factual,specific,known-item,how to find data center,4,5,56.2091,20,1,0,0,29.5001,29.5001,,,26.709,0,29.5001,0,0.52482783
574,43,intellectual,specific,interpretive,plan an exciting road trip,1,5,39.355,0,1,0,0,25.2288,25.2288,2,2,14.1262,0,25.2288,0,0.641057045
574,43,intellectual,specific,interpretive,plan a road trip guide,2,5,34.2529,0,2,0,0,12.3361,24.6722,1.5,2,9.5807,0,24.6722,0,0.720295216
575,24,factual,specific,known-item,side effects of Red Bul,1,5,13.6019,0,0,0,0,,0,,,13.6019,,13.6019,0,1
575,24,factual,specific,known-item,Red Bul,2,2,11.2498,0,0,0,0,,0,,,11.2498,,11.2498,0,1
575,24,factual,specific,known-item,Red Bull,3,2,13.0124,0,0,0,0,,0,,,13.0124,,13.0124,0,1
576,36,factual,amorphous,known-subject,actions for the eurozone crisis,1,5,84.8244,0,2,0,0,22.29365,44.5873,2,3,40.2371,0,44.5873,0,0.525642386
576,36,factual,amorphous,known-subject,resolutions for the eurozone crisis,2,5,52.7414,0,1,0,0,28.805,28.805,8,8,23.9364,0,28.805,0,0.546155392
577,57,intellectual,amorphous,exploratory,Indian government involved with miss universe,1,6,60.8853,0,0,0,0,,0,,,60.8853,,60.8853,0,1
577,57,intellectual,amorphous,exploratory,lara dutta indian government,2,4,20.7976,0,1,0,1,17.2147,17.2147,1,1,3.5829,1,17.2147,0,0.827725314
577,57,intellectual,amorphous,exploratory,indian government deciding in miss world,3,6,80.7125,0,1,0,0,18.1948,18.1948,1,1,62.5177,0,18.1948,0,0.225427288
578,52,intellectual,specific,interpretive,healthcare us uk,1,3,19.6853,0,0,0,0,,0,,,19.6853,,19.6853,0,1
578,52,intellectual,specific,interpretive,healthcare united kingdom,2,3,12.6544,0,0,0,0,,0,,,12.6544,,12.6544,0,1
578,52,intellectual,specific,interpretive,healthcare united states,3,3,20.9524,0,0,0,0,,0,,,20.9524,,20.9524,0,1
578,52,intellectual,specific,interpretive,social security united kingdom,4,4,26.5108,0,0,0,0,,0,,,26.5108,,26.5108,0,1
578,52,intellectual,specific,interpretive,safety net us,5,3,15.0414,0,0,0,0,,0,,,15.0414,,15.0414,0,1
578,52,intellectual,specific,interpretive,safety net us vs uk,6,5,29.8892,0,0,0,0,,0,,,29.8892,,29.8892,0,1
578,52,intellectual,specific,interpretive,employees us vs uk,7,4,27.175,0,0,0,0,,0,,,27.175,,27.175,0,1
579,28,intellectual,specific,interpretive,designer dog pros and cons,1,5,34.5746,0,1,1,1,32.767,32.767,1,1,1.8076,1,32.767,1,0.947718846
579,28,intellectual,specific,interpretive,reasons for designer dogs,2,4,56.264,0,1,0,0,7.9487,7.9487,1,1,48.3153,0,7.9487,0,0.14127506
579,28,intellectual,specific,interpretive,designer dogs reasons,3,3,9.2182,0,0,0,0,,0,,,9.2182,,9.2182,0,1
580,2,factual,specific,known-item,Dulles airport,1,2,8.3175,0,0,0,0,,0,,,8.3175,,8.3175,0,1
581,12,intellectual,amorphous,exploratory,different wedding ceremonies,1,3,33.5944,0,0,0,0,,0,,,33.5944,,33.5944,0,1
581,12,intellectual,amorphous,exploratory,wedding ceremonies around the world,2,5,19.2491,0,0,0,0,,0,,,19.2491,,19.2491,0,1
581,12,intellectual,amorphous,exploratory,weddings from round the world,3,5,33.7077,0,0,0,0,,0,,,33.7077,,33.7077,0,1
581,12,intellectual,amorphous,exploratory,differences in wedding ceremonies around the world,4,7,28.0653,0,0,0,0,,0,,,28.0653,,28.0653,0,1
581,12,intellectual,amorphous,exploratory,foreign weddings,5,2,15.2296,0,0,0,0,,0,,,15.2296,,15.2296,0,1
581,12,intellectual,amorphous,exploratory,foreign marriage ceremonies,6,3,38.8013,0,1,0,0,20.9833,20.9833,2,2,17.818,0,20.9833,0,0.540788582
582,57,intellectual,amorphous,exploratory,miss universe,1,2,8.9576,0,0,0,0,,0,,,8.9576,,8.9576,0,1
582,57,intellectual,amorphous,exploratory,lara dutta,2,2,27.6626,0,1,0,1,24.9941,24.9941,1,1,2.6685,1,24.9941,0,0.903534013
583,31,factual,specific,known-item,churchill downs,1,2,6.3925,0,0,0,0,,0,,,6.3925,,6.3925,0,1
583,31,factual,specific,known-item,churchill downs schedule,2,3,63.8079,0,1,0,1,49.7241,49.7241,2,2,14.0838,1,49.7241,0,0.779278114
583,31,factual,specific,known-item,churchill downs breeders cup,3,4,64.677,0,0,0,0,,0,,,64.677,,64.677,0,1
584,24,factual,specific,known-item,side effects of red bull,1,5,32.4827,0,1,0,1,24.4557,24.4557,2,2,8.027,1,24.4557,0,0.752883843
584,24,factual,specific,known-item,what countries have banned red bull,2,6,22.9017,0,0,0,0,,0,,,22.9017,,22.9017,0,1
584,24,factual,specific,known-item,is red bull bad for you,3,6,23.1747,0,0,0,0,,0,,,23.1747,,23.1747,0,1
584,24,factual,specific,known-item,us law prohibiting redbull,4,4,13.204,0,0,0,0,,0,,,13.204,,13.204,0,1
584,24,factual,specific,known-item,"us law prohibiting ""redbull""",5,4,22.5803,0,0,0,0,,0,,,22.5803,,22.5803,0,1
585,23,factual,amorphous,known-subject,before and after the shooting Port Arthur prison colony,1,9,61,0,0,0,0,,0,,,61,,61,0,1
585,23,factual,amorphous,known-subject,gun homicides before and after the shooting Bryant of Hobart,2,10,60,0,0,0,0,,0,,,60,,60,0,1
585,23,factual,amorphous,known-subject,gun crime in Australia before and after 1996,3,8,55,0,0,0,0,,0,,,55,,55,0,1
585,23,factual,amorphous,known-subject,resources that attempt to determine the effect of the Port Arthur Massacre on gun crime in Australia.,4,17,25,0,0,0,0,,0,,,25,,25,0,1
586,16,factual,amorphous,known-subject,Easy daily exercise to get fit without equipment,1,8,90.0868,10,1,0,0,47.1186,47.1186,,10,42.9682,0,47.1186,0,0.523035561
