,SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick,ReformulationTime
1479,472,6,factual,amorphous,known-subject,Swahili dish,4,2,15.5962,0,0,0,0,,0.0,,,15.5962,,15.5962,0,1,15.5962
1480,473,35,intellectual,specific,interpretive,merck lobbying us,1,3,56.7363,0,0,0,0,,0.0,,,56.7363,,56.7363,0,1,56.7363
1481,473,35,intellectual,specific,interpretive,merck lobby washington,2,3,23.0219,0,0,0,0,,0.0,,,23.0219,,23.0219,0,1,23.0219
1482,473,35,intellectual,specific,interpretive,merck lobby corruption,3,3,20.4827,0,0,0,0,,0.0,,,20.4827,,20.4827,0,1,20.4827
1483,473,35,intellectual,specific,interpretive,merck legislation,4,2,24.3462,0,0,0,0,,0.0,,,24.3462,,24.3462,0,1,24.3462
1484,473,35,intellectual,specific,interpretive,merck scandal,5,2,16.3775,0,0,0,0,,0.0,,,16.3775,,16.3775,0,1,16.3775
1485,473,35,intellectual,specific,interpretive,merck influence law,6,3,20.1297,0,0,0,0,,0.0,,,20.1297,,20.1297,0,1,20.1297
1486,474,25,intellectual,specific,interpretive,dehumidifier cheap,1,2,51.9384,0,0,0,0,,0.0,,,51.9384,,51.9384,0,1,51.9384
1487,474,25,intellectual,specific,interpretive,dehumidifier reviews buy,2,3,7.7386,0,0,0,0,,0.0,,,7.7386,,7.7386,0,1,7.7386
1488,474,25,intellectual,specific,interpretive,dehumidifier cheap value,3,3,55.5914,0,0,0,0,,0.0,,,55.5914,,55.5914,0,1,55.5914
1489,474,25,intellectual,specific,interpretive,dehumidifier simple low price,4,4,26.5051,0,0,0,0,,0.0,,,26.5051,,26.5051,0,1,26.5051
1490,474,25,intellectual,specific,interpretive,dehumidifier low price,5,3,19.9697,0,0,0,0,,0.0,,,19.9697,,19.9697,0,1,19.9697
1491,475,44,intellectual,specific,interpretive,internet phone,1,2,30.2515,0,1,0,1,14.2203,14.2203,4.0,4.0,16.0312,1.0,14.2203,0,0.470069253,30.2515
1492,475,44,intellectual,specific,interpretive,voip phone,2,2,21.1048,0,0,0,0,,0.0,,,21.1048,,21.1048,0,1,21.1048
1493,475,44,intellectual,specific,interpretive,best internet phone,3,3,15.64,0,0,0,0,,0.0,,,15.64,,15.64,0,1,15.64
1494,475,44,intellectual,specific,interpretive,internet phone review,4,3,15.0471,0,0,0,0,,0.0,,,15.0471,,15.0471,0,1,15.0471
1495,475,44,intellectual,specific,interpretive,internet phone service review,5,4,17.2631,0,0,0,0,,0.0,,,17.2631,,17.2631,0,1,17.2631
1496,475,44,intellectual,specific,interpretive,phone service review,6,3,44.8,0,0,0,0,,0.0,,,44.8,,44.8,0,1,44.8
1497,476,5,factual,amorphous,known-subject,face transplants,1,2,39.3166,0,0,0,0,,0.0,,,39.3166,,39.3166,0,1,39.3166
1498,476,5,factual,amorphous,known-subject,face transplant,2,2,18.8884,0,0,0,0,,0.0,,,18.8884,,18.8884,0,1,18.8884
1499,476,5,factual,amorphous,known-subject,facial transplant,3,2,25.6695,0,0,0,0,,0.0,,,25.6695,,25.6695,0,1,25.6695
1500,476,5,factual,amorphous,known-subject,face transplant psychological,4,3,58.2374,0,0,0,0,,0.0,,,58.2374,,58.2374,0,1,58.2374
1501,477,38,factual,specific,known-item,State university of New York,1,5,96.421,0,1,0,0,86.0102,86.0102,1.0,1.0,10.4108,0.0,86.0102,0,0.89202767,96.421
1502,478,35,intellectual,specific,interpretive,Merck lobbying in the US,1,5,93.7495,0,2,1,1,18.5925,37.185,8.0,9.0,56.5645,0.5,37.185,9,0.396642115,93.7495
1503,478,35,intellectual,specific,interpretive,Merck lobbying policies,2,3,51.4343,0,0,0,0,,0.0,,,51.4343,,51.4343,0,1,51.4343
1504,479,14,intellectual,specific,interpretive,naturalism theory,1,2,32.682,0,1,0,0,28.7284,28.7284,1.0,1.0,3.9536,0.0,28.7284,0,0.879028211,32.682
1505,479,14,intellectual,specific,interpretive,is god real,2,3,18.0914,0,0,0,0,,0.0,,,18.0914,,18.0914,0,1,18.0914
1506,479,14,intellectual,specific,interpretive,Evidence that supports the existence of go,3,7,20.9456,0,0,0,0,,0.0,,,20.9456,,20.9456,0,1,20.9456
1507,479,14,intellectual,specific,interpretive,theological argument,4,2,35.7753,0,0,0,0,,0.0,,,35.7753,,35.7753,0,1,35.7753
1508,479,14,intellectual,specific,interpretive,does god exist,5,3,14.5073,0,1,0,0,11.499,11.499,1.0,1.0,3.0083,0.0,11.499,0,0.792635432,14.5073
1509,480,20,intellectual,amorphous,exploratory,reducing air conditioning keeping roof cool,1,6,20.0342,0,0,0,0,,0.0,,,20.0342,,20.0342,0,1,20.0342
1510,480,20,intellectual,amorphous,exploratory,ways to use the ac less often,2,7,44.4145,0,0,0,0,,0.0,,,44.4145,,44.4145,0,1,44.4145
1511,480,20,intellectual,amorphous,exploratory,How to reduce the use of air conditioning,3,8,76.4212,0,0,0,0,,0.0,,,76.4212,,76.4212,0,1,76.4212
1512,481,23,factual,amorphous,known-subject,gun homicides australia by year,1,5,20.6093,0,0,0,0,,0.0,,,20.6093,,20.6093,0,1,20.6093
1513,481,23,factual,amorphous,known-subject,gun homicides australia by year information,2,6,17.3402,0,0,0,0,,0.0,,,17.3402,,17.3402,0,1,17.3402
1514,481,23,factual,amorphous,known-subject,gun homicides australia statistics,3,4,71.4988,0,2,0,0,30.9745,61.949,3.5,6.0,9.5498,0.0,61.949,0,0.866434122,71.4988
1515,481,23,factual,amorphous,known-subject,homicide statistics australia,4,3,23.8225,0,0,0,0,,0.0,,,23.8225,,23.8225,0,1,23.8225
1516,482,2,factual,specific,known-item,Dulles aprport,1,2,5.0484,0,0,0,0,,0.0,,,5.0484,,5.0484,0,1,5.0484
1517,482,2,factual,specific,known-item,dulles airport,2,2,35.503,0,0,0,0,,0.0,,,35.503,,35.503,0,1,35.503
1518,482,2,factual,specific,known-item,dulles airport parking,3,3,12.6087,0,0,0,0,,0.0,,,12.6087,,12.6087,0,1,12.6087
1519,482,2,factual,specific,known-item,dulles airport buss tops,4,4,20.8378,0,0,0,0,,0.0,,,20.8378,,20.8378,0,1,20.8378
1520,482,2,factual,specific,known-item,dulles airport bus stops,5,4,15.3458,0,0,0,0,,0.0,,,15.3458,,15.3458,0,1,15.3458
1521,482,2,factual,specific,known-item,dulles airport offsite transportation,6,4,21.8494,0,0,0,0,,0.0,,,21.8494,,21.8494,0,1,21.8494
1522,482,2,factual,specific,known-item,dulles airport metro stations,7,4,19.5215,0,0,0,0,,0.0,,,19.5215,,19.5215,0,1,19.5215
1523,482,2,factual,specific,known-item,dulles airport hotels,8,3,12.7372,0,0,0,0,,0.0,,,12.7372,,12.7372,0,1,12.7372
1524,483,37,factual,specific,known-item,silicone roof coating,1,3,63.0333,0,1,0,1,50.7317,50.7317,8.0,8.0,12.3016,1.0,50.7317,0,0.804839664,63.0333
1525,483,37,factual,specific,known-item,best uses for silicone roof coating,2,6,62.3932,0,1,0,1,44.3843,44.3843,1.0,1.0,18.0089,1.0,44.3843,0,0.711364379,62.3932
1526,484,56,factual,amorphous,known-subject,poconos,1,1,7.3793,0,0,0,0,,0.0,,,7.3793,,7.3793,0,1,7.3793
1527,484,56,factual,amorphous,known-subject,things to do poconos,2,4,53.4734,0,2,1,2,23.9625,47.925,2.0,3.0,5.5484,1.0,47.925,3,0.89624,53.4734
1528,484,56,factual,amorphous,known-subject,parks poconos,3,2,50.0708,0,1,1,1,35.3474,35.3474,1.0,1.0,14.7234,1.0,35.3474,1,0.705948377,50.0708
1529,485,36,factual,amorphous,known-subject,Greece economic crisis,1,3,53.9026,0,2,0,1,20.96315,41.9263,4.5,5.0,11.9763,0.5,41.9263,0,0.777815912,53.9026
1530,486,28,intellectual,specific,interpretive,designer dog,1,2,20.8123,0,0,0,0,,0.0,,,20.8123,,20.8123,0,1,20.8123
1531,486,28,intellectual,specific,interpretive,designer dog breeds,2,3,10.1977,0,0,0,0,,0.0,,,10.1977,,10.1977,0,1,10.1977
1532,486,28,intellectual,specific,interpretive,designer dog breeds pros,3,4,54.819,0,1,0,0,44.7807,44.7807,4.0,4.0,10.0383,0.0,44.7807,0,0.816882833,54.819
1533,486,28,intellectual,specific,interpretive,CROSS BREED DOGS,4,3,67.6756,0,1,0,0,50.3598,50.3598,2.0,2.0,17.3158,0.0,50.3598,0,0.744135257,67.6756
1534,487,12,intellectual,amorphous,exploratory,wedding culture,1,2,23.8207,0,0,0,0,,0.0,,,23.8207,,23.8207,0,1,23.8207
1535,487,12,intellectual,amorphous,exploratory,social culture marriage,2,3,30.6495,0,0,0,0,,0.0,,,30.6495,,30.6495,0,1,30.6495
1536,487,12,intellectual,amorphous,exploratory,culture marriage,3,2,36.348,0,0,0,0,,0.0,,,36.348,,36.348,0,1,36.348
1537,488,10,intellectual,amorphous,exploratory,junk food,1,2,6.9511,0,0,0,0,,0.0,,,6.9511,,6.9511,0,1,6.9511
1538,489,1,factual,amorphous,known-subject,traditional swahili recipes,1,3,17.0,0,2,0,0,7.0,14.0,3.0,4.0,3.0,0.0,14.0,0,0.823529412,17.0
1539,489,1,factual,amorphous,known-subject,traditional swahili cooking,2,3,17.0,0,1,0,0,10.0,10.0,2.0,2.0,7.0,0.0,10.0,0,0.588235294,17.0
1540,489,1,factual,amorphous,known-subject,traditional swahili home cooking,3,4,31.0,0,2,0,0,9.5,19.0,9.0,10.0,12.0,0.0,19.0,0,0.612903226,31.0
1541,489,1,factual,amorphous,known-subject,swahili recipes,4,2,31.0,0,1,0,0,28.0,28.0,1.0,1.0,3.0,0.0,28.0,0,0.903225806,31.0
1542,489,1,factual,amorphous,known-subject,swahili cooking,5,2,21.0,0,0,0,0,,0.0,,,21.0,,21.0,0,1,21.0
1543,489,1,factual,amorphous,known-subject,swahili dishes,6,2,18.0,0,0,0,0,,0.0,,,18.0,,18.0,0,1,18.0
1544,490,27,factual,specific,known-item,dehumidifier,1,1,32.0,0,0,0,0,,0.0,,,32.0,,32.0,0,1,32.0
1545,490,27,factual,specific,known-item,dehumidifier specs,2,2,85.0,0,0,0,0,,0.0,,,85.0,,85.0,0,1,85.0
1546,491,55,factual,specific,known-item,JP Morgan Chase data center locations,1,6,74.1734,0,0,0,0,,0.0,,,19.1686,,19.1686,0,1,74.1734
1547,491,55,factual,specific,known-item,investments made on the   JP Morgan Chase  data center,2,9,26.3148,0,0,0,0,,0.0,,,55.0048,,55.0048,0,1,26.3148
1548,491,55,factual,specific,known-item,largest JP Morgan Chase  data center,3,6,20.8103,0,0,0,0,,0.0,,,20.8103,,20.8103,0,1,20.8103
1549,492,22,intellectual,specific,interpretive,gun control violence,1,3,33.1164,0,2,0,1,14.69475,29.3895,1.5,2.0,3.7269,0.5,29.3895,0,0.887460594,33.1164
1550,492,22,intellectual,specific,interpretive,does gun control help gun violence,2,6,49.2763,0,0,0,0,,0.0,,,49.2763,,49.2763,0,1,49.2763
1551,492,22,intellectual,specific,interpretive,gun control  gun violence,3,4,37.1016,0,0,0,0,,0.0,,,37.1016,,37.1016,0,1,37.1016
1552,493,53,intellectual,specific,interpretive,403 retirement,1,2,17.7204,0,0,0,0,,0.0,,,17.7204,,17.7204,0,1,17.7204
1553,493,53,intellectual,specific,interpretive,403 retirement vs RIA,2,4,7.8051,0,0,0,0,,0.0,,,7.8051,,7.8051,0,1,7.8051
1554,493,53,intellectual,specific,interpretive,403 retirement vs IRA,3,4,74.9021,0,1,0,0,63.2258,63.2258,2.0,2.0,11.6763,0.0,63.2258,0,0.844112515,74.9021
1555,494,36,factual,amorphous,known-subject,european economic resolutions,1,3,15.138,0,0,0,0,,0.0,,,15.138,,15.138,0,1,15.138
1556,494,36,factual,amorphous,known-subject,eurozone crisis resolutions,2,3,21.4439,0,0,0,0,,0.0,,,21.4439,,21.4439,0,1,21.4439
1557,494,36,factual,amorphous,known-subject,eurozone economic crisis,3,3,84.4963,0,1,0,0,63.231,63.231,1.0,1.0,21.2653,0.0,63.231,0,0.748328625,84.4963
1558,495,18,intellectual,amorphous,exploratory,causes for pseudocyesis,1,3,54.0053,0,1,0,1,46.4571,46.4571,1.0,1.0,7.5482,1.0,46.4571,0,0.860232236,54.0053
1559,495,18,intellectual,amorphous,exploratory,what are the causes for pseudocyesis,2,6,15.1479,0,0,0,0,,0.0,,,15.1479,,15.1479,0,1,15.1479
1560,495,18,intellectual,amorphous,exploratory,pseudocyesis causes,3,2,31.7354,0,1,1,1,22.2334,22.2334,1.0,1.0,9.502,1.0,22.2334,1,0.700586726,31.7354
1561,495,18,intellectual,amorphous,exploratory,pseudocyesis scientific paper,4,3,46.4349,0,0,0,0,,0.0,,,46.4349,,46.4349,0,1,46.4349
1562,495,18,intellectual,amorphous,exploratory,pseudocyesis clinical,5,2,41.2801,0,0,0,0,,0.0,,,41.2801,,41.2801,0,1,41.2801
1563,496,29,factual,specific,known-item,All about Bollywood,1,3,42.4723,0,0,0,0,,0.0,,,42.4723,,42.4723,0,1,42.4723
1564,496,29,factual,specific,known-item,Bollywood history,2,2,15.3195,0,0,0,0,,0.0,,,15.3195,,15.3195,0,1,15.3195
1565,496,29,factual,specific,known-item,Bollywood location,3,2,27.6967,0,0,0,0,,0.0,,,27.6967,,27.6967,0,1,27.6967
1566,496,29,factual,specific,known-item,Bollywood rank in the world,4,5,27.7055,0,0,0,0,,0.0,,,27.7055,,27.7055,0,1,27.7055
1567,497,59,factual,amorphous,known-subject,things to do in philadelphia,1,5,71.3472,0,2,0,0,21.1324,42.2648,1.5,2.0,29.0824,0.0,42.2648,0,0.592382042,71.3472
1568,497,59,factual,amorphous,known-subject,philadelphia attractions,2,2,94.7251,0,2,0,0,45.27715,90.5543,2.0,3.0,4.1708,0.0,90.5543,0,0.955969432,94.7251
1569,498,22,intellectual,specific,interpretive,effects of gun control on violence,1,6,108.0316,0,0,0,0,,0.0,,,108.0316,,108.0316,0,1,108.0316
1570,498,22,intellectual,specific,interpretive,does gun control reduce violence,2,5,48.8412,0,0,0,0,,0.0,,,48.8412,,48.8412,0,1,48.8412
1571,499,28,intellectual,specific,interpretive,pros and cons crossing purebreds,1,5,16.3163,0,0,0,0,,0.0,,,16.3163,,16.3163,0,1,16.3163
1572,499,28,intellectual,specific,interpretive,pros and cons crossing purebred dogs,2,6,27.3066,0,0,0,0,,0.0,,,27.3066,,27.3066,0,1,27.3066
1573,500,6,factual,amorphous,known-subject,Kenyan Swahili dishes,1,3,25.8837,0,0,0,0,,0.0,,,25.8837,,25.8837,0,1,25.8837
1574,500,6,factual,amorphous,known-subject,Swahili dishes,2,2,20.1002,0,0,0,0,,0.0,,,20.1002,,20.1002,0,1,20.1002
1575,500,6,factual,amorphous,known-subject,kenyan dishes,3,2,16.002,0,0,0,0,,0.0,,,16.002,,16.002,0,1,16.002
1576,500,6,factual,amorphous,known-subject,kenyan dishes + Swahili dish,4,5,17.4046,0,0,0,0,,0.0,,,17.4046,,17.4046,0,1,17.4046
1577,500,6,factual,amorphous,known-subject,swahili dish,5,2,11.1791,30,0,0,0,,0.0,,,44.0974,,44.0974,0,1,11.179099999999991
1578,501,8,factual,specific,known-item,Kiursk wikipedia,1,2,54.3899,0,0,0,0,,0.0,,,54.3899,,54.3899,0,1,54.3899
1579,501,8,factual,specific,known-item,kiursk sinking,2,2,15.4099,0,0,0,0,,0.0,,,15.4099,,15.4099,0,1,15.4099
1580,501,8,factual,specific,known-item,kiursk,3,1,10.3403,0,0,0,0,,0.0,,,4.6404,,4.6404,0,1,10.3403
1581,501,8,factual,specific,known-item,kiursk submarine,4,2,13.4587,10,0,0,0,,0.0,,,5.6999,,5.6999,0,1,13.458700000000007
1582,501,8,factual,specific,known-item,russian submarine sinking 2014,5,4,20.8922,0,0,0,0,,0.0,,,13.4587,,13.4587,0,1,20.8922
1583,501,8,factual,specific,known-item,russian submarine kursk,6,3,30.434,0,0,0,0,,0.0,,,30.434,,30.434,0,1,30.434
1584,502,24,factual,specific,known-item,red bull laws,1,3,13.8379,0,0,0,0,,0.0,,,13.8379,,13.8379,0,1,13.8379
1585,503,18,intellectual,amorphous,exploratory,Pseudocyesis,1,1,103.8048,0,1,1,1,34.6254,34.6254,,1.0,69.1794,1.0,34.6254,1,0.33356261,103.8048
1586,504,15,factual,specific,known-item,voip,1,1,17.2089,0,0,0,0,,0.0,,,17.2089,,17.2089,0,1,17.2089
1587,504,15,factual,specific,known-item,free calls to europe,2,4,30.6848,0,0,0,0,,0.0,,,30.6848,,30.6848,0,1,30.6848
1588,505,46,intellectual,amorphous,exploratory,are women good employees,1,4,33.5714,0,1,0,0,23.5118,23.5118,2.0,2.0,10.0596,0.0,23.5118,0,0.700352085,33.5714
1589,505,46,intellectual,amorphous,exploratory,minortiys are better employees then others?,2,6,13.205,0,0,0,0,,0.0,,,13.205,,13.205,0,1,13.205
1590,505,46,intellectual,amorphous,exploratory,are minorities good employees,3,4,42.9176,0,1,0,0,31.3039,31.3039,5.0,5.0,11.6137,0.0,31.3039,0,0.7293954,42.9176
1591,505,46,intellectual,amorphous,exploratory,what is a good idea for employees at a company,4,10,21.58,0,0,0,0,,0.0,,,21.58,,21.58,0,1,21.58
1592,505,46,intellectual,amorphous,exploratory,do women make good employees?,5,5,18.8791,0,0,0,0,,0.0,,,18.8791,,18.8791,0,1,18.8791
1593,506,47,factual,specific,known-item,swahili cooking,1,2,5.7691,0,0,0,0,,0.0,,,5.7691,,5.7691,0,1,5.7691
1594,506,47,factual,specific,known-item,swahili,2,1,10.6829,0,0,0,0,,0.0,,,10.6829,,10.6829,0,1,10.6829
1595,506,47,factual,specific,known-item,who speaks swahili,3,3,14.7514,0,0,0,0,,0.0,,,14.7514,,14.7514,0,1,14.7514
1596,506,47,factual,specific,known-item,swahili official language,4,3,16.043,0,0,0,0,,0.0,,,16.043,,16.043,0,1,16.043
1597,506,47,factual,specific,known-item,swahili people,5,2,48.1316,0,1,0,0,35.0353,35.0353,1.0,1.0,13.0963,0.0,35.0353,0,0.727906407,48.1316
1598,506,47,factual,specific,known-item,swahili traditional dishes,6,3,18.3301,0,0,0,0,,0.0,,,18.3301,,18.3301,0,1,18.3301
1599,507,35,intellectual,specific,interpretive,Merck lobbying Efforts,1,3,20.6491,0,1,0,0,11.7539,11.7539,1.0,1.0,8.8952,0.0,11.7539,0,0.569220935,20.6491
1600,507,35,intellectual,specific,interpretive,Merck lobbying committes,2,3,17.126,0,0,0,0,,0.0,,,17.125999999999998,,17.125999999999998,0,1,17.126
1601,507,35,intellectual,specific,interpretive,Leading Parhmacutical companyies and lobbying,3,5,20.1209,0,1,0,0,14.8621,14.8621,1.0,1.0,5.2588,0.0,14.8621,0,0.738639922,20.1209
1602,507,35,intellectual,specific,interpretive,Merck Campaign Donations,4,3,17.4907,0,0,0,0,,0.0,,,17.4907,,17.4907,0,1,17.4907
1603,507,35,intellectual,specific,interpretive,Merck Campaign suport,5,3,15.4433,0,0,0,0,,0.0,,,15.4433,,15.4433,0,1,15.4433
1604,507,35,intellectual,specific,interpretive,Merck PAC odnations,6,3,31.984,0,0,0,0,,0.0,,,31.984,,31.984,0,1,31.984
1605,508,3,intellectual,amorphous,exploratory,cost/benefit analysis of doctoral degrees,1,5,33.6166,0,0,0,0,,0.0,,,33.6166,,33.6166,0,1,33.6166
1606,508,3,intellectual,amorphous,exploratory,Is a phd worth it?,2,5,24.2076,0,0,0,0,,0.0,,,24.2076,,24.2076,0,1,24.2076
1607,508,3,intellectual,amorphous,exploratory,doctoral degree worth it?,3,4,28.3086,0,0,0,0,,0.0,,,28.3086,,28.3086,0,1,28.3086
1608,508,3,intellectual,amorphous,exploratory,doctoral program benefits,4,3,24.6363,0,0,0,0,,0.0,,,10.5543,,10.5543,0,1,24.6363
1609,508,3,intellectual,amorphous,exploratory,benefits of advancing education,5,4,63.3268,0,0,0,0,,0.0,,,14.082,,14.082,0,1,63.3268
1610,508,3,intellectual,amorphous,exploratory,should I get a phd in businesss?,6,7,30.5255,0,0,0,0,,0.0,,,30.5255,,30.5255,0,1,30.5255
1611,509,51,factual,specific,known-item,port arthur massacre wiki,1,4,17.1405,0,0,0,0,,0.0,,,17.1405,,17.1405,0,1,17.1405
1612,509,51,factual,specific,known-item,port arthur massacre wikipedia,2,4,23.8937,0,0,0,0,,0.0,,,23.8937,,23.8937,0,1,23.8937
1613,510,49,factual,specific,known-item,water turbines,1,2,22.2711,0,0,0,0,,0.0,,,22.2711,,22.2711,0,1,22.2711
1614,510,49,factual,specific,known-item,newtons laws,2,2,22.5502,0,1,0,0,16.961,16.961,3.0,3.0,5.5892,0.0,16.961,0,0.752144105,22.5502
1615,510,49,factual,specific,known-item,newtons laws turbine,3,3,12.7554,0,0,0,0,,0.0,,,12.7554,,12.7554,0,1,12.7554
1616,510,49,factual,specific,known-item,newton turbine,4,2,16.8944,0,0,0,0,,0.0,,,16.8944,,16.8944,0,1,16.8944
1617,510,49,factual,specific,known-item,turbine effieiency,5,2,9.6337,0,0,0,0,,0.0,,,9.6337,,9.6337,0,1,9.6337
1618,511,45,intellectual,amorphous,exploratory,us space program,1,3,52.483,0,1,0,0,41.6183,41.6183,3.0,3.0,10.8647,0.0,41.6183,0,0.7929863,52.483
1619,512,28,intellectual,specific,interpretive,pros of desginer dogs,1,4,13.7099,0,0,0,0,,0.0,,,5.1433,,5.1433,0,1,13.7099
1620,512,28,intellectual,specific,interpretive,pros of designer dogs,2,4,9.9091,0,0,0,0,,0.0,,,8.5666,,8.5666,0,1,9.9091
1621,512,28,intellectual,specific,interpretive,cons of designer dogs,3,4,42.7634,10,2,2,2,18.8062,37.6124,,2.0,-27.7033,1.0,37.6124,2,3.795743307,42.763400000000004
1622,512,28,intellectual,specific,interpretive,pros and cons of designer dogs,4,6,9.9124,0,0,0,0,,0.0,,,42.7634,,42.7634,0,1,9.9124
1623,512,28,intellectual,specific,interpretive,designer dogs,5,2,24.0495,0,0,0,0,,0.0,,,10.7396,,10.7396,0,1,24.0495
1624,512,28,intellectual,specific,interpretive,cross breeding purebreds,6,3,20.85,0,0,0,0,,0.0,,,9.9124,,9.9124,0,1,20.85
1625,512,28,intellectual,specific,interpretive,crossing purebreds,7,2,6.1418,0,0,0,0,,0.0,,,24.0495,,24.0495,0,1,6.1418
1626,512,28,intellectual,specific,interpretive,crossing purebred dogs,8,3,47.4159,10,3,0,0,13.05593333,39.1678,,9.0,-18.3178,0.0,39.1678,0,1.878551559,47.41589999999999
1627,512,28,intellectual,specific,interpretive,practice of crossing purebred dogs,9,5,16.2666,0,0,0,0,,0.0,,,16.2666,,16.2666,0,1,16.2666
1628,513,15,factual,specific,known-item,cheapest VOIP services,1,3,66.4505,0,2,0,1,27.13465,54.2693,4.5,6.0,12.1812,0.5,54.2693,0,0.81668761,66.4505
1629,513,15,factual,specific,known-item,VOIP providers,2,2,84.2087,0,1,0,0,77.547,77.547,2.0,2.0,6.6617,0.0,77.547,0,0.920890597,84.2087
1630,514,29,factual,specific,known-item,bollywood,1,1,8.5134,0,0,0,0,,0.0,,,8.5134,,8.5134,0,1,8.5134
1631,515,43,intellectual,specific,interpretive,best ideas for road trips,1,5,84.4361,0,1,0,0,72.9027,72.9027,2.0,2.0,11.5334,0.0,72.9027,0,0.863406766,84.4361
1632,516,19,intellectual,amorphous,exploratory,Pocono Mountains,1,2,64.9328,0,0,0,0,,0.0,,,64.9328,,64.9328,0,1,64.9328
1633,517,2,factual,specific,known-item,dulles airport location,1,3,28.4228,0,0,0,0,,0.0,,,28.4228,,28.4228,0,1,28.4228
1634,517,2,factual,specific,known-item,dulles airport hotels,2,3,92.6703,0,1,1,1,82.7303,82.7303,2.0,2.0,9.94,1.0,82.7303,2,0.892738019,92.6703
1635,517,2,factual,specific,known-item,dulles airport metro stops,3,4,75.7628,0,1,0,0,68.1797,68.1797,4.0,4.0,7.5831,0.0,68.1797,0,0.899909982,75.7628
1636,518,58,intellectual,specific,interpretive,advantages in teacher peer evaluation,1,5,115.1871,0,1,0,0,103.057,103.057,3.0,3.0,12.1301,0.0,103.057,0,0.894692201,115.1871
1637,518,58,intellectual,specific,interpretive,advantages in teacher evaluation,2,4,30.6575,0,1,0,0,17.2674,17.2674,2.0,2.0,13.3901,0.0,17.2674,0,0.56323575,30.6575
1638,519,48,factual,amorphous,known-subject,employee evaluation guide,1,3,35.0,10,2,2,2,7.5,15.0,,10.0,90.0,1.0,15.0,1,0.142857143,35.0
1639,520,4,factual,specific,known-item,quit smoking programs,1,3,34.0564,0,2,1,1,12.5736,25.1472,1.5,2.0,8.9092,0.5,25.1472,2,0.738398656,34.0564
1640,520,4,factual,specific,known-item,benefits of quitting smoking,2,4,65.2149,0,2,1,2,30.941999999999997,61.88399999999999,2.0,3.0,3.3309,1.0,61.88399999999999,3,0.948924249,65.2149
1641,520,4,factual,specific,known-item,quit smoking methods,3,3,61.9023,0,1,1,1,47.8556,47.8556,7.0,7.0,14.0467,1.0,47.8556,7,0.773082745,61.9023
1642,521,7,intellectual,amorphous,exploratory,kursk submarine,1,2,46.109,0,1,0,1,15.1789,15.1789,2.0,2.0,30.9301,1.0,15.1789,0,0.329196035,46.109
